;src\assets\anitruck.piskel;package-lock.json;src\assets\truck.piskel;src\analyzer\DB.server.ts;src\analyzer\ServerInstance.server.ts;src\analyzer\git-caller.server.ts;src\components\Chart.tsx;src\routes\$repo.$.tsx;src\analyzer\util.server.ts;src\components\DetailsCard.tsx;package.json;CONTRIBUTING.md;src\routes\_index.tsx;project-statement.md;src\tailwind.css;src\components\UnionAuthorsModal.tsx;GitTruckTeaser.md;src\components\TimeSlider.tsx;src\components\CommitHistory.tsx;src\metrics\metrics.ts;src\cli.ts;README.md;src\analyzer\model.ts;src\components\GlobalInfo.tsx;src\util.ts;src\components\Providers.tsx;src\components\util.tsx;src\contexts\OptionsContext.ts;src\styles\vars.css;truckconfig.json;scripts\benchmark.mjs;playwright.config.ts;src\components\AuthorOptions.tsx;src\components\Settings.tsx;remix.env.d.ts;src\root.tsx;INSTALL.md;src\analyzer\log.server.ts;postcss.config.js;src\components\SearchCard.tsx;src\components\Tooltip.tsx;TODO.md;src\analyzer\constants.ts;run-with-docker.sh;src\metrics\sizeMetric.ts;src\const.ts;tailwind.config.js;src\components\Options.tsx;tsconfig.json;src\styles\animations.css;src\analyzer\RefreshPolicy.ts;src\components\CommitSettings.tsx;demo.tape;prettier.config.mjs;scripts\publish-experimental.js;src\components\legend\SegmentLegend.tsx;src\analyzer\coauthors.server.test.ts;REQUIREMENTS.md;src\components\legend\PointLegend.tsx;remix.config.mjs;src\analyzer\MetadataDB.ts;src\components\MenuTab.tsx;src\components\BarChart.tsx;src\metrics\chartDepth.ts;src\metrics\metricUtils.ts;src\components\HiddenFiles.tsx;src\components\LoadingIndicator.tsx;src\metrics\lastChanged.ts;src\components\accordion\AccordionItem.tsx;src\components\Breadcrumb.tsx;src\entry.client.tsx;src\components\sliderUtils.tsx;src\components\legend\GradiantLegend.tsx;src\components\accordion\Accordion.tsx;src\components\FeedbackCard.tsx;src\routes\clearCache.tsx;src\analyzer\InstanceManager.server.ts;src\entry.server.tsx;src\routes\$repository.tsx;src\components\legend\Legend.tsx;src\routes\progress.tsx;e2e\features\clear-analyzed-results.spec.ts;e2e\features\navigate-to-a-repository.spec.ts;src\components\RevisionSelect.tsx;src\styling.tsx;src\analyzer\coauthors.server.ts;e2e\features\see-more-repositories.spec.ts;src\components\AuthorDistFragment.tsx;src\components\CommitsCard.tsx;src\hooks.ts;src\contexts\CommitTabContext.ts;src\components\EnumSelect.tsx;src\contexts\MetricContext.ts;src\routes\commits.tsx;src\components\ChevronButton.tsx;src\metrics\truckFactor.ts;src\analyzer\args.server.ts;src\contexts\PathContext.ts;src\contexts\DataContext.ts;src\metrics\singleAuthor.ts;src\contexts\ClickedContext.ts;src\metrics\topContributer.ts;src\contexts\SearchContext.ts;src\routes\commitcount.tsx;src\metrics\mostContribs.ts;src\routes\authordist.tsx;src\metrics\mostCommits.ts;src\metrics\fileExtension.ts
src\analyzer\coauthors.server.test.ts;1,0209386281588448;1,0001639782858227;0,9926362297496318;0,9804621454067255;0,972931338028169;0,9691247767287573;0,9818148420279207;0,97923197492163;0,9713669950738916;0,9817134268537074;0,9654017857142857;0,958628841607565;0,9756770310932799;0,9542536115569823;0,9580463368816531;0,968;0,9503386004514672;0,9652244237767893;0,9645868465430016;0,9448373408769448;0,9485368314833501;0,9401622718052738;0,923374613003096;0,96;0,9398353388220393;0,9459134615384616;0,9548872180451128;0,9350850077279753;0,9499263622974963;0,9455081001472754;0,9118541033434651;0,9235294117647059;0,9502427184466019;0,9402684563758389;0,9528718703976435;0,925207756232687;0,9234167893961709;0,9056603773584906;0,9513991163475699;0,943384223918575;0,9429957550030321;0,9027982326951399;0,9101620029455081;0,9396170839469808;0,9499263622974963;0,9322533136966127;0,9234167893961709;0,9235976789168279;0,9278350515463918;0,9381443298969072;0,8910162002945509;0,9018691588785047;0,9175257731958762;0,9440353460972017;0,8777614138438881;0,8995901639344263;0,007363770250368188;0,9248895434462445;0,9214474845542807;0,930780559646539;0,8729559748427673;0,8991389913899139;0,9057591623036649;0,9219440353460973;0,8939617083946981;0,9125431530494822;0,8951310861423221;0,9131075110456554;0,8807069219440353;0,8859060402684564;0,9160530191458026;0,8748159057437408;0,888283378746594;0,8792341678939617;0,9072164948453608;0,9131075110456554;0,8792341678939617;0,8689248895434463;0,8998527245949927;0,871447902571042;0,8748159057437408;0,8836524300441826;0,8777614138438881;0,865979381443299;0,8807069219440353;0,833578792341679;0,8910162002945509;0,8851251840942562;0,9219440353460973;0,8733431516936672;0,898379970544919;0,8924889543446245;0,9131075110456554;0,8600883652430045;0,9042709867452136;0,8748159057437408;0,8762886597938144;0,9131075110456554;0,8998527245949927;0,8541973490427098;0,9042709867452136;0,8807069219440353;0,9027982326951399;0,882179675994109;0,8792341678939617;0,8762886597938144;0,8777614138438881;0,8674521354933726
REQUIREMENTS.md;0,9992779783393502;1,0003193261355496;0,9729323308270676;0,9936126244598911;0,9894366197183099;0,9864761418729268;0,9904481998530492;0,9915752351097179;0,9858374384236454;0,9882264529058116;0,9637276785714286;0,9302600472813238;0,9839518555667001;0,9462279293739968;0,9730745147150908;0,98432;0,90895410082769;0,9826122118883946;0,9838111298482294;0,9764262140499764;0,9672048435923309;0,8275862068965517;0,9651702786377709;0,9738947368421053;0,9645345155161494;0,9741586538461539;0,9729323308270676;0,9706336939721792;0,8790560471976401;0,8938053097345132;0,9341438703140831;0,9164705882352941;0,9702669902912622;0,9684563758389262;0,8938053097345132;0,948291782086796;0,8367346938775511;0,950733752620545;0,8938053097345132;0,9732824427480916;0,9690721649484536;0,8869179600886918;0,9077669902912622;0,8377581120943953;0,9144542772861357;0,911504424778761;0,8930693069306931;0,9584139264990329;0,8702064896755162;0,8790560471976401;0,9364844903988183;0,9523364485981308;0,8372703412073491;0,8790560471976401;0,8978328173374613;0,9456967213114754;0,9248895434462445;-0,0029498525073746312;0,9514563106796117;0,8672566371681416;0,9308176100628931;0,942189421894219;0,930628272251309;0,8820058997050148;0,9165247018739353;0,9447640966628308;0,9325842696629213;0,8912529550827423;0,9210134128166915;0,9355704697986578;0,8613569321533924;0,9070146818923328;0,9291553133514986;0,9211356466876972;0,8876404494382022;0,8849557522123894;0,8928571428571429;0,910394265232975;0,8775510204081632;0,93234100135318;0,9190031152647975;0,8472222222222222;0,8701594533029613;0,9172821270310192;0,8998144712430427;0,8657534246575342;0,8230088495575221;0,9147540983606557;0,8761061946902655;0,8821052631578947;0,8820058997050148;0,8927272727272727;0,8908554572271387;0,8901515151515151;0,855457227138643;0,8739837398373984;0,8497409326424871;0,8908554572271387;0,8702064896755162;0,8933823529411765;0,8849557522123894;0,889763779527559;0,8790560471976401;0,8407079646017699;0,8705357142857143;0,8480662983425414;0,8677130044843049;0,8492822966507177
src\components\legend\PointLegend.tsx;1,036101083032491;1,0013118262865823;1,001765225066196;0,9780199135825662;0,9705105633802817;0,958407757080888;0,9614254224834681;0,9625783699059561;0,9608990147783252;0,9481462925851704;0,9631696428571429;0,9657210401891253;0,954864593781344;0,9670947030497592;0,9373825923606762;0,91488;0,9563581640331076;0,9280226445612616;0,9038785834738617;0,9377652050919377;0,942986881937437;0,9523389232127096;0,9256965944272446;0,92;0,9183027232425586;0,9122596153846154;0,8807017543859649;0,9234930448222566;0,9664607237422771;0,9664607237422771;0,9161518093556928;0,9382171226831421;0,845873786407767;0,8523489932885906;0,9691085613415711;0,9002647837599294;0,9461606354810238;0,909973521624007;0,9664607237422771;0,8638676844783715;0,8556701030927835;0,9514563106796117;0,9496910856134158;0,9541041482789056;0,9523389232127096;0,9593998234774934;0,9479258605472197;0,8852603706972639;0,9541041482789056;0,9523389232127096;0,9179170344218888;0,8605472197705207;0,9496910856134158;0,9585172109443955;0,913503971756399;0,8181818181818182;0,9214474845542807;0,9514563106796117;0,00176522506619594;0,9549867608120035;0,8905560458958517;0,8543689320388349;0,8879082082965578;0,9452780229479258;0,8923212709620476;0,8305383936451898;0,8746690203000883;0,9161518093556928;0,8693733451015004;0,824360105913504;0,9346866725507502;0,8658428949691086;0,8102383053839365;0,8684907325684025;0,9046778464254193;0,9461606354810238;0,9143865842894969;0,9082082965578111;0,9302736098852604;0,8393645189761695;0,9037952338923213;0,9364518976169461;0,9276257722859664;0,8605472197705207;0,9055604589585172;0,911738746690203;0,9364518976169461;0,7766990291262136;0,8949691085613416;0,8852603706972639;0,9170344218887908;0,8561341571050309;0,9311562224183584;0,9179170344218888;0,8905560458958517;0,8923212709620476;0,9073256840247131;0,9196822594880847;0,9223300970873787;0,8826125330979699;0,9214474845542807;0,881729920564872;0,9258605472197705;0,9302736098852604;0,8958517210944396;0,9249779346866726;0,8940864960282436;0,8958517210944396
remix.config.mjs;0,9992779783393502;0,9998187608419854;0,9744360902255639;0,9889160247980462;0,9883362676056338;0,9834141362592498;0,9898971344599559;0,9902037617554859;0,9799876847290641;0,9849699398797596;0,9626116071428571;0,9633569739952719;0,9816950852557673;0,9654895666131621;0,9755792110206637;0,98432;0,9699021820917983;0,9781641730691468;0,9807757166947724;0,975011786892975;0,9525731584258325;0,9503042596348884;0,9605263157894737;0,9722105263157895;0,9632678910702976;0,9705528846153846;0,9674185463659147;0,9629057187017002;0,9012738853503185;0,8980891719745223;0,9513677811550152;0,9035294117647059;0,9641990291262136;0,9664429530201343;0,8757961783439491;0,9473684210526315;0,9167974882260597;0,939203354297694;0,8853503184713376;0,9713740458015268;0,960582171012735;0,9113082039911308;0,9199029126213593;0,8662420382165605;0,89171974522293;0,8662420382165605;0,8574257425742574;0,9516441005802708;0,8375796178343949;0,8821656050955414;0,930576070901034;0,9523364485981308;0,9028871391076115;0,7993630573248408;0,9148606811145511;0,9467213114754098;0,930780559646539;0,8672566371681416;0,9549867608120035;0,01910828025477707;0,9308176100628931;0,9348093480934809;0,9280104712041884;0,8694267515923567;0,9182282793867121;0,9286536248561565;0,9263420724094882;0,900709219858156;0,910581222056632;0,9355704697986578;0,8375796178343949;0,9119086460032626;0,9223433242506812;0,9069400630914827;0,903370786516854;0,8343949044585988;0,8865546218487395;0,8799283154121864;0,8775510204081632;0,9228687415426252;0,9018691588785047;0,8777777777777778;0,8883826879271071;0,9231905465288035;0,9035250463821892;0,852054794520548;0,8439490445859873;0,9147540983606557;0,8662420382165605;0,8926315789473684;0,8819875776397516;0,8981818181818182;0,8598726114649682;0,8787878787878788;0,8364197530864198;0,8963414634146342;0,844559585492228;0,856687898089172;0,8571428571428571;0,8933823529411765;0,8598726114649682;0,889763779527559;0,8598726114649682;0,8452380952380952;0,8839285714285714;0,8370165745856354;0,8789237668161435;0,8636363636363636
src\analyzer\MetadataDB.ts;1,0303249097472924;1,0007335870681546;1,0037735849056604;0,9605485628405035;0,9625880281690141;0,9461597346261802;0,9742836149889786;0,9645376175548589;0,9415024630541872;0,9804609218436874;0,9603794642857143;0,956855791962175;0,9623871614844534;0,9550561797752809;0,9536631183469004;0,9664;0,944319036869827;0,9587545491306106;0,9510961214165261;0,9349363507779349;0,9334006054490414;0,9371196754563894;0,913312693498452;0,9456842105263158;0,9132362254591514;0,9266826923076923;0,943358395989975;0,9319938176197836;0,9610062893081761;0,9522012578616352;0,8926038500506586;0,9070588235294118;0,9308252427184466;0,9302013422818792;0,9622641509433962;0,9178208679593721;0,9157232704402516;0,8836477987421384;0,9572327044025157;0,9185750636132316;0,9326864766525167;0,939622641509434;0,929559748427673;0,9433962264150944;0,9459119496855346;0,9408805031446541;0,9421383647798742;0,9226305609284333;0,9358490566037736;0,9446540880503145;0,8805031446540881;0,8925233644859814;0,9333333333333333;0,9408805031446541;0,8968553459119497;0,8913934426229508;0,8729559748427673;0,9308176100628931;0,8905560458958517;0,9308176100628931;0,007547169811320755;0,8880688806888068;0,8855345911949686;0,919496855345912;0,8301886792452831;0,8929804372842347;0,8614232209737828;0,8905660377358491;0,8968553459119497;0,8666666666666667;0,9257861635220126;0,8830188679245283;0,8716981132075472;0,869182389937107;0,9044025157232705;0,9232704402515723;0,8364779874213837;0,8779874213836478;0,8968553459119497;0,869182389937107;0,8503144654088051;0,9018867924528302;0,8905660377358491;0,8477987421383648;0,8817610062893082;0,8805031446540881;0,9119496855345912;0,8729559748427673;0,9132075471698113;0,8842767295597485;0,8981132075471698;0,8666666666666667;0,909433962264151;0,8716981132075472;0,9081761006289308;0,8452830188679246;0,8679245283018868;0,89937106918239;0,8955974842767296;0,8402515723270441;0,9031446540880503;0,8427672955974843;0,889308176100629;0,8981132075471698;0,8566037735849057;0,8842767295597485;0,8578616352201258;0,8830188679245283
src\components\MenuTab.tsx;1,0267148014440433;1,000966608842745;0,996309963099631;0,98365583317678;0,9810739436619719;0,9693799438632305;0,9652828802351212;0,9674764890282131;0,9676724137931034;0,9606713426853707;0,9681919642857143;0,9704491725768322;0,955616850551655;0,9670947030497592;0,9405134627426425;0,94048;0,9683972911963883;0,936109987868985;0,9376053962900506;0,9514380009429514;0,9485368314833501;0,9523326572008114;0,93343653250774;0,92;0,9316022799240026;0,9266826923076923;0,8987468671679198;0,9211746522411128;0,958179581795818;0,959409594095941;0,922998986828774;0,9211764705882353;0,8992718446601942;0,9053691275167786;0,959409594095941;0,8919667590027701;0,939729397293973;0,9088050314465409;0,958179581795818;0,8823155216284987;0,9023650697392359;0,9384993849938499;0,932349323493235;0,9532595325953259;0,95079950799508;0,947109471094711;0,932349323493235;0,8694390715667312;0,9446494464944649;0,9434194341943419;0,9028290282902829;0,8878504672897196;0,939729397293973;0,942189421894219;0,906519065190652;0,8831967213114754;0,8991389913899139;0,942189421894219;0,8543689320388349;0,9348093480934809;0,8880688806888068;0,013530135301353014;0,8487084870848709;0,9249692496924969;0,897908979089791;0,8216340621403913;0,8523985239852399;0,9089790897908979;0,8351783517835178;0,8400984009840098;0,9138991389913899;0,8806888068880688;0,8462484624846248;0,7601476014760148;0,8868388683886839;0,933579335793358;0,9028290282902829;0,8831488314883149;0,915129151291513;0,8265682656826568;0,8794587945879458;0,922509225092251;0,906519065190652;0,8302583025830258;0,8622386223862238;0,9028290282902829;0,9188191881918819;0,8216482164821648;0,8819188191881919;0,8782287822878229;0,8905289052890529;0,7810578105781057;0,9102091020910209;0,8856088560885609;0,8819188191881919;0,8966789667896679;0,8905289052890529;0,9040590405904059;0,9052890528905289;0,8966789667896679;0,906519065190652;0,9040590405904059;0,9089790897908979;0,9028290282902829;0,9015990159901599;0,9015990159901599;0,9003690036900369;0,8991389913899139
src\components\BarChart.tsx;1,0252707581227436;1,001225521925623;0,993455497382199;0,9844072891226752;0,9788732394366197;0,9739729522837458;0,9588537839823659;0,9704153605015674;0,9719827586206896;0,9629258517034068;0,9715401785714286;0,9686761229314421;0,9671514543630892;0,9598715890850722;0,9586725109580463;0,94368;0,963130173062453;0,9304488475535786;0,9403035413153457;0,9514380009429514;0,9505549949545913;0,9523326572008114;0,9481424148606811;0,9250526315789473;0,9366687777074097;0,9230769230769231;0,9278195488721804;0,9358578052550232;0,9528795811518325;0,9554973821989529;0,916919959473151;0,908235294117647;0,9132281553398058;0,9134228187919463;0,9594240837696335;0,8975069252077562;0,9293193717277487;0,9077568134171907;0,9528795811518325;0,888676844783715;0,8993329290479078;0,9280104712041884;0,9358638743455497;0,9476439790575916;0,9424083769633508;0,93717277486911;0,9214659685863874;0,8926499032882012;0,9345549738219895;0,9476439790575916;0,9070680628272252;0,891588785046729;0,930628272251309;0,9384816753926701;0,8952879581151832;0,8831967213114754;0,9057591623036649;0,930628272251309;0,8879082082965578;0,9280104712041884;0,8855345911949686;0,8487084870848709;0,013089005235602094;0,925392670157068;0,8965968586387435;0,8365937859608745;0,8339575530586767;0,9070680628272252;0,8638743455497382;0,8285340314136126;0,9136125654450262;0,8769633507853403;0,8232984293193717;0,8481675392670157;0,8717277486910995;0,9201570680628273;0,887434554973822;0,8808900523560209;0,887434554973822;0,8232984293193717;0,862565445026178;0,9070680628272252;0,8900523560209425;0,8403141361256544;0,8756544502617801;0,9057591623036649;0,9070680628272252;0,8429319371727748;0,8678010471204188;0,8455497382198953;0,8913612565445026;0,8520942408376964;0,9083769633507853;0,8782722513089005;0,8795811518324608;0,8848167539267016;0,8887434554973822;0,9044502617801047;0,887434554973822;0,8704188481675392;0,8965968586387435;0,8756544502617801;0,8952879581151832;0,893979057591623;0,8769633507853403;0,9018324607329843;0,8717277486910995;0,8743455497382199
src\metrics\chartDepth.ts;0,9877256317689531;0,9998360217141772;0,9488721804511279;0,9904189366898366;0,9896566901408451;0,9867313090073998;0,9886113152094048;0,9888322884012539;0,9830665024630542;0,9852204408817635;0,9709821428571429;0,9728132387706856;0,9804413239719157;0,9686998394863563;0,9730745147150908;0,98336;0,9729119638826185;0,9769510715729883;0,9814502529510961;0,9636963696369637;0,970736629667003;0,9584178498985801;0,9512383900928792;0,9738947368421053;0,9601013299556681;0,9645432692307693;0,968421052631579;0,9466769706336939;0,8818565400843882;0,8987341772151899;0,9463019250253293;0,9317647058823529;0,9605582524271845;0,9630872483221476;0,8565400843881856;0,9455216989843028;0,9277864992150706;0,9412997903563941;0,8565400843881856;0,9580152671755725;0,9617950272892662;0,9157427937915743;0,9077669902912622;0,8781362007168458;0,8059071729957806;0,8647540983606558;0,8891089108910891;0,9274661508704062;0,8859934853420195;0,8734177215189873;0,9246676514032496;0,9336448598130841;0,8818897637795275;0,8649789029535865;0,93343653250774;0,9395491803278688;0,9219440353460973;0,8820058997050148;0,9452780229479258;0,8694267515923567;0,919496855345912;0,9249692496924969;0,925392670157068;0,008438818565400843;0,9011925042589438;0,9240506329113924;0,9300873907615481;0,8676122931442081;0,9135618479880775;0,912751677852349;0,8392857142857143;0,8955954323001631;0,9128065395095368;0,9022082018927445;0,8741573033707866;0,8059071729957806;0,884453781512605;0,8853046594982079;0,8798185941043084;0,9106901217861976;0,9034267912772586;0,8638888888888889;0,8656036446469249;0,8951255539143279;0,862708719851577;0,8657534246575342;0,8366666666666667;0,9;0,8115384615384615;0,8694736842105263;0,8540372670807453;0,8690909090909091;0,8059071729957806;0,8825757575757576;0,8148148148148148;0,8719512195121951;0,8341968911917098;0,81640625;0,8412698412698413;0,8841911764705882;0,8404255319148937;0,8622047244094488;0,8172757475083057;0,8422619047619048;0,8415178571428571;0,8453038674033149;0,8385650224215246;0,84688995215311
src\metrics\metricUtils.ts;1,0368231046931409;1,0006386522710993;1;0,9823407852714635;0,9782130281690141;0,9701454452666497;0,980712711241734;0,9786442006269592;0,9698275862068966;0,9797094188376754;0,9642857142857143;0,9674940898345153;0,9724172517552658;0,963884430176565;0,9668127739511584;0,97216;0,9608728367193379;0,9696724625960372;0,9595278246205734;0,9396511079679396;0,9571140262361252;0,9533468559837728;0,9342105263157895;0,9646315789473684;0,9297023432552248;0,9338942307692307;0,9508771929824561;0,9358578052550232;0,9522998296422487;0,9420783645655877;0,9250253292806484;0,9258823529411765;0,9405339805825242;0,9456375838926174;0,9454855195911414;0,9344413665743305;0,9230769230769231;0,9046121593291404;0,9403747870528109;0,9344783715012722;0,939963614311704;0,9250425894378195;0,9233390119250426;0,9335604770017035;0,9284497444633731;0,9301533219761499;0,9131175468483816;0,9206963249516441;0,919931856899489;0,9233390119250426;0,8862629246676514;0,9130841121495327;0,9148211243611585;0,9335604770017035;0,8808049535603715;0,8995901639344263;0,8939617083946981;0,9165247018739353;0,8923212709620476;0,9182282793867121;0,8301886792452831;0,897908979089791;0,8965968586387435;0,9011925042589438;0,015332197614991482;0,8987341772151899;0,8813982521847691;0,858603066439523;0,8837555886736215;0,8778523489932886;0,9045996592844975;0,8417618270799347;0,8569482288828338;0,861198738170347;0,8943781942078365;0,9165247018739353;0,82793867120954;0,8603066439522998;0,8841567291311755;0,8592692828146143;0,8566978193146417;0,889267461669506;0,8705281090289608;0,8419497784342689;0,858603066439523;0,8637137989778535;0,8926746166950597;0,8295081967213115;0,8756388415672913;0,848381601362862;0,8568994889267462;0,807495741056218;0,889267461669506;0,8347529812606473;0,8773424190800682;0,8091993185689949;0,8449744463373083;0,8722316865417377;0,8773424190800682;0,807495741056218;0,8671209540034072;0,817717206132879;0,8654173764906303;0,8705281090289608;0,787052810902896;0,8654173764906303;0,7904599659284497;0,8211243611584327
src\components\HiddenFiles.tsx;1,0353790613718412;1,0009838697149367;0,996547756041427;0,9842194251362014;0,980193661971831;0,9760142893595305;0,9650991917707568;0,9594435736677116;0,9667487684729064;0,9203406813627254;0,9631696428571429;0,9710401891252955;0,9307923771313942;0,9654895666131621;0,939261114589856;0,91808;0,963882618510158;0,9106348564496562;0,9234401349072513;0,9561527581329562;0,9465186680121089;0,949290060851927;0,9419504643962848;0,8492631578947368;0,9227359088030399;0,9308894230769231;0,8706766917293233;0,9242658423493045;0,9574223245109321;0,953970080552359;0,9098277608915907;0,9182968929804373;0,8622572815533981;0,7906040268456376;0,9516685845799769;0,8901200369344414;0,9413118527042578;0,9088050314465409;0,9585730724971231;0,8250636132315522;0,8799272286234081;0,9401611047180668;0,9332566168009206;0,950517836593786;0,9470655926352128;0,9447640966628308;0,9321058688147296;0,8471953578336557;0,9332566168009206;0,9424626006904487;0,8964326812428078;0,8411214953271028;0,9390103567318757;0,9470655926352128;0,9079401611047181;0,8842213114754098;0,9125431530494822;0,9447640966628308;0,8305383936451898;0,9286536248561565;0,8929804372842347;0,8216340621403913;0,8365937859608745;0,9240506329113924;0,8987341772151899;0,01726121979286536;0,8135788262370541;0,9021864211737629;0,8457997698504027;0,7733026467203682;0,9125431530494822;0,8860759493670886;0,8515535097813579;0,8492520138089759;0,8377445339470656;0,9217491369390104;0,8975834292289988;0,8849252013808976;0,8998849252013809;0,8319907940161104;0,8860759493670886;0,9113924050632911;0,9079401611047181;0,812428078250863;0,8768699654775605;0,8987341772151899;0,9125431530494822;0,8273878020713463;0,8734177215189873;0,8849252013808976;0,8952819332566168;0,8009205983889528;0,9079401611047181;0,8803222094361335;0,8607594936708861;0,8987341772151899;0,8883774453394706;0,9021864211737629;0,8918296892980437;0,8998849252013809;0,8987341772151899;0,9021864211737629;0,9021864211737629;0,8975834292289988;0,9021864211737629;0,8952819332566168;0,9010356731875719;0,8952819332566168
src\components\LoadingIndicator.tsx;1,0433212996389891;1,0011478480007594;1,0074906367041199;0,9847830170956228;0,9727112676056338;0,9698902781321765;0,9627112417340191;0,9663009404388715;0,9572044334975369;0,9511523046092184;0,9698660714285714;0,9686761229314421;0,9453360080240722;0,9614767255216693;0,9561678146524734;0,94592;0,9480812641083521;0,9450060655074808;0,9335581787521079;0,9566242338519566;0,9354187689202825;0,9259634888438134;0,934984520123839;0,9141052631578948;0,9297023432552248;0,9200721153846154;0,9012531328320802;0,9250386398763524;0,9550561797752809;0,9463171036204744;0,9128672745694022;0,9152941176470588;0,9223300970873787;0,8966442953020134;0,9525593008739076;0,8928901200369345;0,9275905118601748;0,90041928721174;0,9550561797752809;0,8994910941475827;0,9041843541540328;0,9400749063670412;0,9338327091136079;0,9488139825218477;0,9500624219725343;0,947565543071161;0,920099875156055;0,8936170212765957;0,9388264669163545;0,9413233458177278;0,898876404494382;0,8953271028037383;0,9313358302122348;0,9450686641697877;0,8938826466916354;0,867827868852459;0,8951310861423221;0,9325842696629213;0,8746690203000883;0,9263420724094882;0,8614232209737828;0,8523985239852399;0,8339575530586767;0,9300873907615481;0,8813982521847691;0,8135788262370541;0,012484394506866416;0,9026217228464419;0,8277153558052435;0,8164794007490637;0,9026217228464419;0,8801498127340824;0,8264669163545568;0,83645443196005;0,8714107365792759;0,9001248439450686;0,867665418227216;0,8764044943820225;0,8789013732833958;0,818976279650437;0,8027465667915106;0,8888888888888888;0,8838951310861424;0,8264669163545568;0,8639200998751561;0,8926342072409488;0,9076154806491885;0,8202247191011236;0,8776529338327091;0,8451935081148564;0,8926342072409488;0,815230961298377;0,9026217228464419;0,8526841448189763;0,8739076154806492;0,8764044943820225;0,8739076154806492;0,9076154806491885;0,8901373283395755;0,8714107365792759;0,9026217228464419;0,8801498127340824;0,8951310861423221;0,8689138576779026;0,885143570536829;0,8714107365792759;0,8789013732833958;0,8739076154806492
src\metrics\lastChanged.ts;1,0122743682310469;1,0001726087219187;0,9819548872180451;0,985534473041518;0,984375;0,9829038019903037;0,9827332843497428;0,9841300940438872;0,9729064039408867;0,9726953907815631;0,9715401785714286;0,9739952718676123;0,9794383149448345;0,9743178170144462;0,9718221665623044;0,97696;0,9714070729872084;0,9692680954306511;0,9672849915682968;0,9462517680339463;0,9656912209889001;0,9645030425963489;0,9535603715170279;0,9650526315789474;0,9341355288157062;0,9579326923076923;0,9593984962406015;0,9451313755795981;0,9148936170212766;0,9385342789598109;0,9250253292806484;0,9329411764705883;0,9441747572815534;0,9516778523489933;0,9290780141843972;0,9353647276084949;0,9183673469387755;0,9287211740041929;0,9148936170212766;0,9516539440203562;0,9375379017586416;0,9246119733924612;0,8888888888888888;0,9361702127659575;0,9125295508274232;0,9078014184397163;0,8851485148514852;0,9390715667311412;0,9054373522458629;0,9078014184397163;0,9039881831610044;0,9327102803738317;0,8723404255319149;0,9078014184397163;0,9024767801857585;0,8965163934426229;0,9131075110456554;0,8912529550827423;0,9161518093556928;0,900709219858156;0,8905660377358491;0,9089790897908979;0,9070680628272252;0,8676122931442081;0,858603066439523;0,9021864211737629;0,9026217228464419;0,009456264775413711;0,8852459016393442;0,8966442953020134;0,8723404255319149;0,835236541598695;0,8651226158038147;0,8832807570977917;0,8674157303370786;0,8841607565011821;0,8697478991596639;0,8727598566308243;0,854875283446712;0,8890392422192152;0,8629283489096573;0,8794326241134752;0,8633257403189066;0,8759231905465288;0,8664192949907236;0,8274231678486997;0,8747044917257684;0,839344262295082;0,8463356973995272;0,8357894736842105;0,8321513002364066;0,8436363636363636;0,8723404255319149;0,8465909090909091;0,8392434988179669;0,8313008130081301;0,8203309692671394;0,8534278959810875;0,8486997635933806;0,8400735294117647;0,851063829787234;0,8090551181102362;0,8534278959810875;0,8368794326241135;0,8191964285714286;0,8274231678486997;0,8139013452914798;0,7966903073286052
